MEAN_X,MEAN_Y,nom_arret,Disttogare,good_names,i_est_200_,i_est_1km_,ind_sum,men_sum,men_pauv_s,men_1ind_s,men_5ind_s,men_prop_s,men_fmp_su,ind_snv_su,men_surf_s,men_coll_s,men_mais_s,log_av45_s,log_45_70_,log_70_90_,log_ap90_s,log_inc_su,log_soc_su,ind_0_3_su,ind_4_5_su,ind_6_10_s,ind_11_17_,ind_18_24_,ind_25_39_,ind_40_54_,ind_55_64_,ind_65_79_,ind_80p_su,ind_inc_su,alti1
653624.261623232159764,7104068.210560351610184,ESPERANCE,2057.635,ESPERANCE,0.000000,0.000000,2040.500000,958.000000,415.000000,422.000000,70.000000,135.000000,173.000000,30700905.500000,59807.000000,806.000000,152.000000,31.000000,116.000000,757.000000,54.000000,0.000000,809.000000,116.000000,68.500000,151.500000,215.000000,149.500000,386.000000,402.000000,231.000000,239.000000,80.000000,2.000000,3
657031.416839276324026,7100435.022921992465854,LES JARDINS,3888.874,LES JARDINS,1.000000,1.000000,363.500000,143.500000,16.000000,27.200000,11.200000,129.100000,11.000000,7924456.800000,13540.300000,5.000000,138.500000,60.500000,34.400000,42.000000,6.600000,0.000000,0.000000,13.100000,8.000000,24.700000,28.900000,23.200000,58.000000,70.100000,62.500000,49.600000,25.400000,0.000000,3
657009.280314257019199,7101291.165613415651023,HAMEAU,3090.636,HAMEAU,1.000000,0.000000,33.000000,12.900000,1.100000,1.200000,0.200000,9.600000,1.100000,802318.300000,1144.200000,0.000000,12.900000,12.400000,0.000000,0.000000,0.500000,0.000000,0.200000,2.300000,0.100000,2.300000,0.600000,4.100000,6.600000,6.800000,6.100000,4.100000,0.000000,0.000000,2
659955.133062855922617,7103445.678006078116596,FLEURS DES CHAMPS,4320.432,FLEURS DES CHAMPS,5.000000,0.000000,108.500000,42.600000,10.100000,11.600000,1.100000,16.600000,4.800000,2198758.400000,4253.800000,9.000000,33.600000,7.300000,4.400000,5.300000,25.600000,0.000000,22.900000,10.800000,5.000000,11.000000,4.200000,5.000000,30.400000,15.000000,13.400000,9.900000,3.800000,0.000000,3
660137.044931878568605,7103205.349486518651247,MAIRIE TETEGHEM,4540.668,MAIRIE TETEGHEM,1.000000,0.000000,68.000000,27.000000,0.200000,3.400000,2.400000,24.800000,0.300000,2045558.000000,3345.800000,0.000000,27.000000,1.000000,0.100000,16.200000,9.700000,0.000000,0.000000,2.100000,4.500000,5.100000,3.800000,2.100000,8.400000,12.200000,9.900000,17.800000,2.100000,0.000000,0
660947.456341655924916,7102643.061870786361396,PICASSO,5458.734,PICASSO,1.000000,0.000000,1045.000000,423.700000,22.000000,82.600000,22.600000,343.700000,27.600000,26706266.800000,43875.500000,4.000000,419.700000,27.600000,38.700000,272.100000,84.300000,1.000000,36.000000,33.600000,14.500000,73.000000,80.500000,73.600000,151.300000,196.900000,175.800000,193.500000,51.300000,1.000000,1
660432.736113976454362,7102815.025221648626029,DE GAULLE,4916.980,DE GAULLE,1.000000,0.000000,785.500000,302.300000,7.800000,37.500000,21.500000,278.700000,23.600000,22761575.700000,36747.000000,0.000000,302.300000,5.000000,5.900000,148.700000,142.700000,0.000000,4.000000,15.400000,11.500000,29.700000,85.400000,81.000000,69.500000,164.400000,140.800000,171.900000,15.900000,0.000000,1
659903.888590927119367,7102355.753756579943001,TETEGHEM CIMETIERE,4561.391,TETEGHEM CIMETIERE,6.000000,2.000000,564.000000,197.900000,21.500000,34.200000,23.000000,104.100000,25.300000,13444016.300000,20358.500000,52.800000,145.100000,8.500000,3.300000,5.800000,180.300000,0.000000,72.000000,48.500000,22.300000,66.300000,61.900000,31.400000,151.800000,88.800000,43.500000,38.700000,10.800000,0.000000,2
660729.492252011550590,7102509.484932052902877,SAINT-PIERRE,5286.982,SAINT PIERRE,0.000000,0.000000,901.500000,383.000000,20.000000,97.000000,19.000000,303.000000,32.000000,24263717.300000,38813.000000,51.000000,332.000000,39.000000,56.000000,91.000000,196.000000,1.000000,27.000000,21.000000,14.500000,40.500000,70.000000,73.500000,136.000000,183.000000,161.000000,146.000000,56.000000,0.000000,3
657488.147138895583339,7102738.608533217571676,LEDRU ROLLIN,2251.220,LEDRU ROLLIN,0.000000,0.000000,910.500000,434.000000,67.000000,163.000000,19.000000,255.000000,50.000000,18746927.900000,35787.000000,160.000000,274.000000,2.000000,122.000000,303.000000,7.000000,0.000000,153.000000,41.000000,17.000000,46.000000,75.000000,64.000000,162.000000,156.500000,116.000000,161.000000,72.000000,0.000000,3
657993.216121398145333,7102464.243309564888477,JARDINS STEENDAM,2821.391,COUDEKERQUE BRANCHE JARDINS DE STEENDAM,5.000000,1.000000,507.000000,209.800000,6.000000,28.500000,5.800000,198.300000,10.500000,14080496.400000,21221.200000,0.000000,209.800000,8.100000,0.900000,102.900000,97.900000,0.000000,0.000000,9.400000,10.300000,12.800000,24.400000,49.700000,60.200000,104.900000,157.700000,71.100000,6.500000,0.000000,3
657727.325492889620364,7103760.184333655051887,HOCHE,2070.671,HOCHE,0.000000,0.000000,1281.000000,604.000000,140.000000,247.000000,35.000000,266.000000,86.000000,23505338.700000,43108.000000,288.000000,316.000000,13.000000,566.000000,17.000000,8.000000,0.000000,314.000000,62.500000,29.500000,108.000000,104.000000,83.000000,248.000000,233.000000,159.000000,156.000000,98.000000,0.000000,4
657670.830487665021792,7102891.923831989988685,STEENDAM,2317.939,COUDEKERQUE BRANCHE STEENDAM,0.000000,0.000000,729.500000,367.000000,86.000000,145.000000,13.000000,119.000000,62.000000,13431419.200000,28380.000000,237.000000,130.000000,0.000000,0.000000,365.000000,2.000000,0.000000,237.000000,29.500000,15.500000,33.000000,57.500000,68.000000,115.000000,129.000000,104.000000,151.000000,27.000000,0.000000,1
657607.588211615686305,7103282.290523051284254,LYCEE F. LEGER,2085.270,LYCEE F. LEGER,1.000000,0.000000,680.000000,303.200000,35.000000,105.800000,15.800000,263.800000,28.200000,13935703.100000,26011.800000,20.700000,282.500000,16.000000,190.500000,95.000000,1.700000,0.000000,3.000000,27.200000,22.000000,34.700000,54.200000,55.000000,107.800000,138.300000,76.000000,90.500000,74.300000,0.000000,2
657829.076697138370946,7103637.384201663546264,CAPUCINE,2192.820,CAPUCINES,0.000000,0.000000,965.000000,410.000000,115.000000,127.000000,38.000000,181.000000,63.000000,17412997.400000,30792.000000,222.000000,188.000000,0.000000,355.000000,53.000000,2.000000,0.000000,223.000000,51.000000,26.500000,67.000000,93.500000,70.000000,196.000000,164.000000,152.000000,95.000000,49.000000,1.000000,2
657993.264997222810052,7103103.989127261564136,IMPRESSIONNISTES,2509.894,IMPRESSIONNISTES,0.000000,0.000000,568.000000,231.000000,22.000000,45.000000,15.000000,151.000000,15.000000,12205284.700000,20685.000000,0.000000,231.000000,0.000000,0.000000,201.000000,30.000000,0.000000,77.000000,21.000000,15.000000,29.000000,33.000000,35.000000,81.000000,93.000000,96.000000,141.000000,20.000000,4.000000,0
657981.557189459446818,7103891.652948144823313,WESTHOEK,2307.590,WESTHOEK,0.000000,0.000000,291.500000,139.000000,6.000000,38.000000,2.000000,133.000000,10.000000,7649696.300000,13968.000000,1.000000,138.000000,0.000000,0.000000,138.000000,1.000000,0.000000,0.000000,5.500000,8.000000,12.000000,10.000000,16.000000,26.000000,50.000000,37.000000,109.000000,18.000000,0.000000,5
658036.300153768039308,7103274.340265091508627,SCHRIVE,2489.197,SCHRIVE,3.000000,0.000000,643.000000,301.100000,17.400000,99.000000,10.600000,197.200000,19.000000,15221024.000000,23682.500000,70.300000,230.800000,0.100000,6.300000,234.900000,59.800000,0.000000,93.000000,14.800000,7.100000,15.000000,35.800000,50.500000,75.100000,127.300000,167.200000,85.100000,64.100000,1.000000,4
658468.200684840790927,7104174.249739231541753,LA BRANCHE,2787.871,LA BRANCHE,4.000000,0.000000,409.500000,187.800000,64.100000,68.000000,10.100000,64.800000,21.700000,8408364.200000,15538.800000,109.000000,78.800000,2.800000,8.900000,162.100000,14.000000,0.000000,117.000000,19.200000,11.200000,18.600000,26.700000,40.100000,77.800000,83.300000,56.500000,68.000000,8.100000,0.000000,2
654661.907717562746257,7100615.139526637271047,FILATURE,3613.986,FILATURE,1.000000,0.000000,566.000000,243.400000,16.900000,56.400000,15.600000,211.500000,19.000000,13247199.600000,22532.800000,2.600000,240.800000,33.400000,103.700000,98.000000,8.300000,0.000000,0.000000,18.500000,8.600000,20.900000,46.400000,46.300000,87.100000,117.200000,90.300000,95.600000,35.100000,0.000000,2
654870.704894917551428,7100512.135653844103217,KROMENHOUCK,3661.068,KROMENHOUCK,1.000000,0.000000,412.000000,161.900000,34.900000,43.300000,14.600000,77.100000,24.000000,8553694.800000,15928.200000,81.500000,80.400000,3.300000,9.500000,145.800000,2.300000,1.000000,78.000000,25.400000,15.600000,28.800000,45.900000,44.700000,70.000000,67.100000,50.100000,47.400000,17.000000,0.000000,4
660008.682542156660929,7105965.284206375479698,VERDUN,4718.839,VERDUN,3.000000,0.000000,219.500000,86.100000,5.300000,18.300000,7.300000,63.900000,9.600000,5136212.100000,8015.300000,10.000000,76.100000,12.100000,47.800000,19.200000,7.000000,0.000000,3.000000,8.500000,4.500000,9.400000,23.800000,23.500000,34.300000,50.900000,25.800000,31.700000,7.100000,0.000000,5
659146.145848088781349,7105642.323987893760204,TENTE VERTE,3799.381,TENTE VERTE,3.000000,0.000000,210.500000,88.800000,7.200000,20.500000,4.300000,57.400000,6.200000,4913177.800000,8348.800000,28.000000,60.800000,26.000000,45.400000,9.000000,8.400000,0.000000,0.000000,5.200000,5.100000,11.200000,18.400000,19.400000,27.600000,41.500000,33.000000,36.500000,11.600000,1.000000,7
659179.056454091798514,7105701.449577522464097,VANCASSEL,3853.879,VANCASSEL,0.000000,0.000000,367.000000,155.000000,13.000000,41.000000,9.000000,110.000000,20.000000,8691015.200000,14632.000000,25.000000,130.000000,43.000000,54.000000,26.000000,32.000000,0.000000,22.000000,7.000000,4.000000,22.000000,35.000000,34.000000,50.000000,79.000000,52.000000,60.000000,24.000000,0.000000,8
659620.996359410812147,7105831.432276858016849,LIEUTENANT,4310.063,LIEUTENANT,2.000000,0.000000,792.500000,371.800000,55.800000,136.800000,14.800000,226.100000,45.400000,17773371.100000,30097.700000,117.000000,254.800000,64.800000,77.200000,164.800000,65.000000,0.000000,103.000000,20.900000,10.900000,48.100000,70.200000,61.100000,106.800000,172.100000,122.200000,135.300000,44.900000,0.000000,7
659023.460313475690782,7105978.536582974717021,ANGELLIER,3842.187,ANGELLIER,0.000000,0.000000,673.500000,333.000000,71.000000,144.000000,15.000000,169.000000,39.000000,14413035.800000,26031.000000,177.000000,156.000000,4.000000,231.000000,95.000000,3.000000,0.000000,118.000000,21.500000,8.000000,33.000000,62.000000,54.000000,102.000000,139.000000,77.000000,123.000000,51.000000,3.000000,11
659273.300100982654840,7106360.878011922352016,CAMPING,4253.331,CAMPING,2.000000,2.000000,3.000000,1.700000,0.100000,0.800000,0.000000,0.900000,0.200000,78437.700000,135.300000,0.900000,0.800000,0.000000,0.000000,1.200000,0.500000,0.000000,0.400000,0.000000,0.000000,0.100000,0.000000,0.200000,0.600000,0.300000,0.600000,0.900000,0.300000,0.000000,9
659445.112656871555373,7106171.750546231865883,GASPARD MALO,4304.453,GASPARD MALO,0.000000,0.000000,580.500000,258.000000,22.000000,76.000000,11.000000,202.000000,19.000000,16158654.500000,26763.000000,46.000000,212.000000,23.000000,59.000000,112.000000,64.000000,0.000000,21.000000,27.000000,8.000000,17.000000,38.500000,50.000000,72.000000,109.000000,94.000000,127.000000,38.000000,0.000000,9
655059.789304827339947,7101521.723335024900734,PLET,2634.972,PLET,1.000000,0.000000,143.500000,59.600000,5.000000,13.800000,3.800000,55.300000,7.000000,3246525.700000,5787.000000,1.000000,58.600000,44.300000,10.300000,2.000000,3.000000,0.000000,0.000000,3.500000,2.000000,11.500000,12.800000,9.800000,24.500000,39.300000,21.300000,16.000000,2.800000,0.000000,1
654300.324270368320867,7101441.294350613839924,ZONE INDUSTRIELL,2980.448,ZONE INDUSTRIELLE,1.000000,0.000000,2.000000,0.900000,0.200000,0.300000,0.000000,0.700000,0.000000,36308.200000,79.000000,0.000000,0.900000,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.100000,0.200000,0.100000,0.300000,0.400000,0.300000,0.400000,0.100000,0.000000,1
654588.363292858935893,7101137.377477107569575,LEO LAGRANGE,3141.302,LEO LAGRANGE,1.000000,0.000000,441.500000,155.500000,40.600000,34.000000,25.300000,96.200000,22.000000,7668014.700000,13674.200000,50.000000,105.500000,3.000000,87.200000,59.300000,6.000000,0.000000,47.000000,27.300000,18.000000,43.100000,59.300000,32.700000,91.300000,69.900000,40.300000,36.900000,22.700000,0.000000,0
643135.157467599725351,7102415.032438469119370,CGM,12656.973,LOON PLAGE CGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
643277.450242295279168,7101695.525964014232159,PLATEFORME MULTI,12631.920,PLATEFORME MULTIMODALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
643653.875945246778429,7102962.144610656425357,PETIT DENNA,12080.012,PETIT DENNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
655368.515700022573583,7103495.955371062271297,CARRE DE LA VIEI,664.739,CARRE DE LA VIEILLE,0.000000,0.000000,441.000000,182.000000,70.000000,59.000000,19.000000,15.000000,37.000000,7063050.200000,13071.000000,147.000000,35.000000,0.000000,60.000000,53.000000,69.000000,0.000000,165.000000,29.500000,17.000000,25.000000,49.500000,50.000000,96.000000,89.000000,45.000000,33.000000,7.000000,0.000000,3
655341.292932232143357,7103837.698105982504785,ILE JEANTY,419.246,ILE JEANTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
655432.439326934283599,7102956.940080299042165,SCIERIES,1152.583,SCIERIES,2.000000,0.000000,177.000000,81.700000,18.700000,25.900000,1.300000,41.100000,6.600000,3614315.700000,6907.500000,32.500000,49.200000,19.700000,27.700000,4.800000,29.500000,0.000000,24.000000,6.500000,2.000000,8.200000,9.000000,14.700000,39.600000,35.300000,33.000000,23.000000,5.700000,0.000000,3
655493.310250335023738,7103720.603143858723342,MARINIER,407.811,MARINIER,0.000000,0.000000,217.500000,109.000000,41.000000,57.000000,7.000000,18.000000,20.000000,3620178.400000,7050.000000,98.000000,11.000000,14.000000,38.000000,0.000000,57.000000,0.000000,47.000000,16.000000,8.000000,18.500000,18.000000,16.000000,49.000000,42.000000,31.000000,19.000000,0.000000,0.000000,7
655681.849117834819481,7104082.214783834293485,GARE,0.000,DUNKERQUE GARE,0.000000,2.000000,340.500000,203.000000,73.000000,120.000000,8.000000,47.000000,26.000000,6012803.600000,13199.000000,199.000000,4.000000,102.000000,72.000000,11.000000,18.000000,0.000000,25.000000,12.000000,8.000000,15.500000,25.500000,34.500000,71.000000,69.000000,35.000000,56.000000,14.000000,0.000000,7
655613.148439469630830,7103650.927997673861682,VERLOMME,436.724,VERLOMME,0.000000,0.000000,395.500000,195.000000,45.000000,81.000000,12.000000,20.000000,40.000000,6850949.000000,13767.000000,193.000000,2.000000,2.000000,2.000000,91.000000,99.000000,1.000000,166.000000,18.000000,8.500000,19.000000,40.000000,32.000000,71.000000,66.000000,47.000000,75.000000,15.000000,4.000000,7
655673.867609320557676,7103348.689542304724455,JEU DE MAIL,733.569,JEU DE MAIL,0.000000,0.000000,743.500000,326.000000,102.000000,123.000000,28.000000,53.000000,62.000000,12083074.800000,23205.000000,254.000000,72.000000,32.000000,125.000000,77.000000,92.000000,0.000000,268.000000,39.500000,23.500000,51.000000,76.000000,69.500000,151.000000,110.000000,99.000000,89.000000,28.000000,7.000000,4
655783.171906194416806,7102952.672777943313122,PLACE LECLERC,1134.077,PLACE LECLERC,0.000000,0.000000,1252.000000,525.000000,95.000000,167.000000,43.000000,274.000000,64.000000,25054831.500000,43390.000000,190.000000,335.000000,211.000000,155.000000,122.000000,34.000000,3.000000,131.000000,76.500000,37.000000,83.000000,112.500000,108.000000,286.000000,236.000000,131.000000,138.000000,43.000000,1.000000,4
656027.781236625974998,7104029.538123443722725,TRIBUNAL,349.920,TRIBUNAL,0.000000,0.000000,779.500000,518.000000,152.000000,349.000000,9.000000,112.000000,50.000000,14894754.200000,33009.000000,495.000000,23.000000,181.000000,180.000000,59.000000,97.000000,1.000000,137.000000,25.500000,12.000000,24.500000,34.500000,98.000000,151.000000,142.000000,111.000000,129.000000,52.000000,0.000000,3
654998.270571640226990,7103211.710078398697078,LE CORBUSIER,1106.823,LE CORBUSIER,0.000000,0.000000,447.500000,170.000000,56.000000,42.000000,19.000000,16.000000,37.000000,7449824.100000,12688.000000,114.000000,56.000000,0.000000,0.000000,122.000000,48.000000,0.000000,154.000000,28.000000,22.500000,31.000000,45.000000,42.000000,97.000000,69.000000,71.000000,35.000000,6.000000,1.000000,6
655037.938709777430631,7103844.275275867432356,TRYSTRAM,686.466,TRYSTRAM,0.000000,0.000000,514.500000,228.000000,63.000000,88.000000,18.000000,114.000000,37.000000,8736302.400000,17778.000000,172.000000,56.000000,7.000000,141.000000,23.000000,57.000000,0.000000,73.000000,32.500000,9.500000,27.500000,58.500000,38.500000,100.000000,88.000000,57.000000,75.000000,28.000000,0.000000,5
655010.433357257163152,7103988.813713783398271,PRANARD,677.881,PRANARD,0.000000,2.000000,797.500000,354.000000,106.000000,154.000000,34.000000,105.000000,61.000000,12709735.600000,25238.000000,212.000000,142.000000,0.000000,90.000000,245.000000,19.000000,0.000000,227.000000,40.000000,36.500000,64.500000,79.000000,57.000000,140.500000,148.000000,76.000000,102.000000,47.000000,7.000000,2
656161.029256325447932,7103802.803376421332359,VAUBAN,554.693,VAUBAN,0.000000,0.000000,1306.000000,673.000000,221.000000,334.000000,35.000000,64.000000,113.000000,21370804.100000,44931.000000,640.000000,33.000000,167.000000,249.000000,24.000000,231.000000,2.000000,416.000000,86.500000,31.500000,66.000000,105.000000,146.000000,303.000000,221.000000,154.000000,148.000000,34.000000,11.000000,5
656173.424482684815302,7103532.490621833130717,FORT LOUIS,737.457,FORT LOUIS,0.000000,0.000000,326.500000,147.000000,51.000000,54.000000,11.000000,14.000000,35.000000,4971448.000000,9971.000000,138.000000,9.000000,26.000000,70.000000,0.000000,50.000000,1.000000,102.000000,23.000000,6.000000,32.000000,31.500000,36.000000,69.000000,56.000000,27.000000,34.000000,12.000000,0.000000,4
656257.937603487633169,7103295.059008866548538,JAURES,975.445,JAURES,2.000000,0.000000,386.000000,187.000000,17.900000,75.800000,6.000000,141.400000,19.800000,8902667.200000,15776.700000,58.700000,128.300000,10.900000,128.100000,5.000000,43.000000,0.000000,4.000000,10.400000,6.000000,21.000000,37.300000,22.800000,69.700000,80.700000,51.400000,60.800000,25.900000,0.000000,4
656349.873185420758091,7103072.730190415866673,DELORY,1210.502,DELORY,0.000000,0.000000,934.000000,386.000000,46.000000,125.000000,31.000000,264.000000,43.000000,21436338.400000,35415.000000,101.000000,285.000000,266.000000,59.000000,14.000000,47.000000,0.000000,3.000000,34.000000,18.500000,66.500000,99.000000,91.000000,169.000000,234.000000,96.000000,92.000000,34.000000,0.000000,4
654924.073688907199539,7104264.762182023376226,FERRER,779.453,FERRER,0.000000,3.000000,765.000000,380.000000,133.000000,171.000000,16.000000,36.000000,70.000000,11916306.000000,26614.000000,264.000000,116.000000,1.000000,19.000000,296.000000,64.000000,0.000000,339.000000,39.000000,18.000000,40.000000,58.000000,69.000000,134.000000,147.000000,96.000000,129.000000,35.000000,0.000000,10
664600.568188834469765,7107962.561090303584933,OYATS,9726.286,OYATS,3.000000,0.000000,211.000000,92.100000,2.700000,23.200000,3.200000,87.400000,0.600000,5291650.900000,9124.100000,0.100000,92.000000,4.000000,18.200000,58.200000,11.700000,0.000000,0.000000,4.300000,4.200000,7.700000,13.700000,13.800000,17.900000,50.000000,46.500000,47.900000,5.000000,0.000000,4
665266.065804399084300,7108131.140742642804980,L`OUEST,10404.375,L'OUEST,2.000000,0.000000,140.500000,59.200000,8.300000,20.600000,5.600000,48.800000,5.300000,2911105.900000,5604.000000,0.000000,59.200000,3.000000,46.500000,8.000000,1.700000,0.000000,0.000000,3.600000,1.600000,8.300000,17.300000,12.200000,16.300000,30.600000,15.700000,19.300000,15.600000,0.000000,3
665589.243780692573637,7108287.017543125897646,LE DOMINO,10762.752,LE DOMINO,1.000000,0.000000,572.500000,209.500000,42.900000,46.800000,27.000000,104.500000,34.000000,11126856.000000,18078.900000,44.000000,165.500000,9.000000,50.600000,50.900000,99.000000,0.000000,98.000000,28.000000,13.000000,49.000000,61.400000,57.800000,100.000000,125.600000,69.900000,55.800000,12.000000,0.000000,7
666300.616100368089974,7107720.313068312592804,DANY BOON,11224.704,DANY BOON,4.000000,1.000000,24.000000,10.300000,0.000000,2.300000,1.500000,7.200000,0.800000,525773.900000,962.300000,0.000000,10.300000,3.900000,5.200000,1.000000,0.200000,0.000000,0.000000,0.700000,0.700000,0.900000,1.600000,2.300000,1.800000,4.100000,5.500000,4.700000,1.700000,0.000000,1
665960.903564032516442,7108409.985828531906009,BRAY-DUNES POSTE,11152.962,POSTE BRAY DUNES,1.000000,0.000000,752.500000,350.800000,34.500000,121.100000,13.200000,277.700000,32.500000,16719543.400000,31692.800000,43.600000,307.200000,77.100000,107.100000,131.600000,35.000000,0.000000,4.000000,18.000000,11.800000,28.800000,58.800000,53.600000,117.800000,147.800000,87.100000,173.300000,55.500000,0.000000,6
666486.772873601643369,7107285.963225239887834,PONT DE GHYVELDE,11269.888,PONT DE GHYVELDE,3.000000,2.000000,174.000000,70.200000,9.000000,15.800000,8.400000,50.000000,8.400000,3940538.500000,6631.400000,6.000000,64.200000,8.400000,14.600000,27.800000,19.400000,0.000000,3.000000,9.200000,3.200000,12.100000,9.100000,14.800000,25.000000,44.800000,28.200000,23.800000,3.800000,0.000000,0
665887.601948734954931,7108931.920120827853680,LIBERTE1,11299.426,AVENUE DE LA LIBERTE,0.000000,0.000000,630.500000,296.000000,31.000000,96.000000,17.000000,206.000000,22.000000,15426310.800000,28221.000000,62.000000,234.000000,8.000000,92.000000,123.000000,73.000000,0.000000,20.000000,13.500000,9.000000,28.000000,47.000000,40.000000,59.000000,115.000000,91.000000,187.000000,41.000000,0.000000,8
644064.244416365516372,7100250.652695266529918,MAISON BLANCHE,12233.136,MAISON BLANCHE,3.000000,3.000000,186.000000,66.800000,3.400000,10.400000,4.000000,60.800000,7.000000,5086826.000000,8120.000000,0.600000,66.200000,7.400000,7.400000,12.600000,39.400000,0.000000,0.000000,7.000000,2.600000,11.400000,29.100000,14.700000,23.000000,49.800000,21.700000,25.300000,1.400000,0.000000,2
644986.086021570255980,7100071.233584111556411,RTE DE BOURBOURG,11423.105,ROUTE DE BOURBOURG,0.000000,0.000000,905.000000,401.000000,49.000000,120.000000,25.000000,195.000000,39.000000,18952543.300000,34297.000000,61.000000,340.000000,45.000000,99.000000,154.000000,103.000000,0.000000,148.000000,31.000000,19.000000,47.500000,74.500000,68.000000,135.000000,190.000000,111.000000,162.000000,67.000000,0.000000,3
644522.287121698027477,7100192.542461326345801,VERT GAZON,11818.011,VERT GAZON,3.000000,0.000000,914.000000,367.900000,47.000000,87.700000,29.500000,211.600000,51.400000,19522781.600000,33848.200000,0.000000,367.900000,66.000000,104.100000,121.900000,75.900000,0.000000,119.000000,40.500000,31.800000,49.200000,82.100000,72.400000,160.600000,163.400000,145.400000,121.700000,45.600000,1.300000,3
650967.064346555504017,7102238.505520124919713,MAISON COMMUNALE,5062.456,MAISON COMMUNALE,0.000000,0.000000,906.000000,382.000000,109.000000,141.000000,38.000000,44.000000,69.000000,14246067.600000,27549.000000,279.000000,103.000000,0.000000,85.000000,122.000000,175.000000,0.000000,322.000000,49.500000,31.500000,82.000000,106.500000,64.500000,205.000000,181.000000,91.000000,71.000000,24.000000,0.000000,6
651226.806098332279362,7102335.934343542903662,CLEMENCEAU,4785.071,CLEMENCEAU,0.000000,0.000000,1063.500000,405.000000,116.000000,106.000000,53.000000,121.000000,75.000000,17669430.300000,32455.000000,222.000000,183.000000,0.000000,56.000000,250.000000,99.000000,0.000000,269.000000,69.000000,27.500000,84.500000,104.500000,102.000000,199.000000,187.000000,132.000000,125.000000,30.000000,3.000000,3
657162.400368800153956,7104053.471813069656491,CORDERIES,1480.830,CORDERIES,0.000000,0.000000,975.500000,394.000000,46.000000,101.000000,28.000000,269.000000,40.000000,21951571.100000,37218.000000,31.000000,363.000000,106.000000,223.000000,22.000000,42.000000,1.000000,73.000000,31.000000,17.500000,63.500000,99.500000,81.000000,153.000000,190.000000,151.000000,120.000000,69.000000,0.000000,5
658198.439082696218975,7104117.376022037118673,RUE DE LILLE,2516.836,RUE DE LILLE,0.000000,0.000000,142.000000,72.000000,5.000000,24.000000,2.000000,64.000000,4.000000,3484957.600000,7093.000000,0.000000,72.000000,1.000000,0.000000,70.000000,1.000000,0.000000,1.000000,4.000000,1.000000,6.000000,7.000000,5.000000,16.000000,20.000000,8.000000,64.000000,11.000000,0.000000,4
652733.332273895037360,7103275.186237293295562,HIRONDELLES,3056.967,HIRONDELLES,1.000000,0.000000,323.000000,135.600000,11.400000,31.700000,10.700000,97.300000,11.000000,6477152.100000,12261.500000,0.000000,135.600000,0.000000,20.400000,114.400000,0.400000,0.400000,28.400000,12.400000,4.400000,8.800000,30.300000,26.800000,37.700000,60.700000,40.800000,79.800000,20.000000,1.300000,4
652993.856862639309838,7102954.865645571611822,GUYNEMER,2914.827,GUYNEMER,1.000000,0.000000,336.000000,135.300000,33.200000,41.000000,14.000000,65.200000,18.100000,6273403.800000,11273.700000,35.100000,100.200000,61.100000,15.000000,39.200000,20.000000,0.000000,46.000000,16.200000,15.000000,26.500000,35.600000,29.000000,62.600000,74.100000,44.600000,24.300000,8.100000,0.000000,2
653124.949292379547842,7103459.067479809746146,AURORE,2631.739,AURORE,0.000000,0.000000,381.500000,170.000000,53.000000,54.000000,11.000000,86.000000,27.000000,7027293.800000,15171.000000,79.000000,91.000000,0.000000,0.000000,170.000000,0.000000,0.000000,79.000000,16.000000,8.000000,22.500000,35.000000,28.000000,41.000000,64.000000,63.000000,88.000000,9.000000,7.000000,4
653422.108773655258119,7103091.614652929827571,CONCORDE,2467.330,CONCORDE,1.000000,0.000000,484.000000,215.700000,21.800000,76.000000,16.000000,158.800000,19.900000,10010935.900000,18517.300000,96.900000,118.800000,75.900000,14.000000,115.800000,9.000000,1.000000,7.000000,19.700000,11.500000,28.000000,40.900000,38.000000,71.900000,78.900000,76.400000,92.800000,23.900000,2.000000,5
653881.147645280463621,7104067.569632630795240,PIERRE CURIE,1800.761,CURIE,0.000000,0.000000,849.500000,342.000000,41.000000,97.000000,28.000000,269.000000,31.000000,17578518.400000,30199.000000,26.000000,316.000000,88.000000,185.000000,47.000000,22.000000,0.000000,22.000000,39.000000,30.000000,59.000000,89.500000,58.000000,182.000000,163.000000,84.000000,92.000000,53.000000,0.000000,5
650136.220728654647246,7101243.646599119529128,RUE DU LAC,6229.885,RUE DU LAC,1.000000,2.000000,561.500000,246.400000,45.600000,87.500000,25.200000,118.400000,18.000000,10799447.700000,21843.500000,104.000000,142.400000,1.300000,0.600000,220.500000,24.000000,0.000000,117.000000,13.000000,17.000000,39.100000,57.500000,39.600000,89.500000,101.100000,80.800000,114.100000,9.800000,0.000000,1
649979.452885597012937,7101477.360388796776533,POLYCLINIQUE,6269.178,POLYCLINIQUE,1.000000,1.000000,377.000000,147.100000,9.000000,21.400000,13.000000,127.800000,8.100000,8403877.500000,15413.500000,2.000000,145.100000,0.000000,0.000000,147.100000,0.000000,0.000000,13.000000,18.500000,11.000000,16.100000,24.800000,28.400000,60.700000,67.000000,57.200000,84.300000,9.000000,0.000000,2
